11.63, 85.91, -23.29, 17.71, 38.79, 85.51, -0.14, -0.39, 0.80, 250199372, 1215384867, 48080, 286957
11.63, 85.91, -23.29, 19.68, 38.17, 80.47, -0.14, -0.39, 0.81, 250199372, 1215384867, 48080, 286963
11.63, 85.91, -23.29, 21.80, 38.05, 75.33, -0.14, -0.39, 0.82, 250199372, 1215384867, 48080, 286969
11.63, 85.91, -23.29, 22.99, 38.22, 70.10, -0.13, -0.39, 0.83, 250199372, 1215384867, 48080, 286975
11.63, 85.91, -23.29, 22.55, 39.63, 60.50, -0.13, -0.35, 0.87, 250199372, 1215384867, 48080, 286981
11.63, 85.91, -23.29, 22.55, 40.34, 56.30, -0.13, -0.31, 0.89, 250199372, 1215384867, 48080, 286987
11.63, 85.91, -23.29, 21.18, 40.54, 53.05, -0.12, -0.28, 0.89, 250199372, 1215384867, 48080, 286993
11.63, 85.91, -23.29, 19.25, 40.70, 50.64, -0.08, -0.24, 0.90, 250199372, 1215384867, 48080, 286999
11.63, 85.91, -23.29, 15.43, 41.72, 47.67, -0.05, -0.23, 0.90, 250199372, 1215384867, 48080, 287005
11.63, 85.91, -23.29, 9.95, 41.79, 46.92, 0.03, -0.16, 0.92, 250199372, 1215384867, 48080, 287011
11.63, 85.91, -23.29, 7.44, 42.74, 46.85, 0.05, -0.08, 1.00, 250199372, 1215384867, 48080, 287017
11.63, 85.91, -23.29, 12.15, 43.88, 48.09, 0.05, -0.10, 1.02, 250199372, 1215384867, 48080, 287023
11.63, 85.91, -23.29, 7.66, 42.65, 50.15, 0.06, -0.10, 1.01, 250199372, 1215384867, 48080, 287029
11.63, 85.91, -23.29, -3.54, 38.66, 55.68, 0.09, -0.06, 1.02, 250199372, 1215384867, 48080, 287035
9.34, 91.51, -18.22, -2.48, 36.97, 58.81, 0.13, -0.05, 1.06, 250199372, 1215384867, 48080, 287042
9.34, 91.51, -18.22, -1.72, 34.75, 60.75, 0.13, -0.07, 1.07, 250199372, 1215384867, 48080, 287048
9.34, 91.51, -18.22, -1.94, 32.01, 61.09, 0.14, -0.09, 1.07, 250199372, 1215384867, 48080, 287054
9.34, 91.51, -18.22, -1.79, 29.12, 60.54, 0.14, -0.09, 1.07, 250199372, 1215384867, 48080, 287060
9.34, 91.51, -18.22, 3.47, 24.22, 59.17, 0.13, -0.09, 1.11, 250199372, 1215384867, 48080, 287066
9.34, 91.51, -18.22, 5.68, 21.53, 58.53, 0.11, -0.10, 1.12, 250199372, 1215384867, 48080, 287072
9.34, 91.51, -18.22, 5.70, 18.70, 57.44, 0.11, -0.12, 1.13, 250199372, 1215384867, 48080, 287078
9.34, 91.51, -18.22, 4.30, 16.24, 56.05, 0.12, -0.13, 1.12, 250199372, 1215384867, 48080, 287084
9.34, 91.51, -18.22, 2.30, 14.31, 54.53, 0.12, -0.15, 1.11, 250199372, 1215384867, 48080, 287090
9.34, 91.51, -18.22, -6.48, 12.48, 53.37, 0.09, -0.18, 1.09, 250199372, 1215384867, 48080, 287096
9.34, 91.51, -18.22, -13.10, 12.14, 53.00, 0.08, -0.18, 1.08, 250199372, 1215384867, 48080, 287102
9.34, 91.51, -18.22, -19.95, 12.14, 52.57, 0.07, -0.19, 1.08, 250199372, 1215384867, 48080, 287108
9.34, 91.51, -18.22, -25.91, 11.91, 52.29, 0.05, -0.18, 1.08, 250199372, 1215384867, 48080, 287114
9.34, 91.51, -18.22, -29.00, 11.67, 51.93, 0.03, -0.20, 1.07, 250199372, 1215384867, 48080, 287120
9.34, 91.51, -18.22, -30.01, 10.71, 49.89, -0.00, -0.22, 1.05, 250199372, 1215384867, 48080, 287126
9.34, 91.51, -18.22, -28.99, 10.30, 48.19, -0.02, -0.23, 1.03, 250199372, 1215384867, 48080, 287132
9.34, 91.51, -18.22, -27.51, 9.90, 45.97, -0.04, -0.24, 1.02, 250199372, 1215384867, 48080, 287138
9.34, 91.51, -18.22, -24.63, 9.08, 43.45, -0.06, -0.25, 1.01, 250199372, 1215384867, 48080, 287144
9.34, 91.51, -18.22, -21.19, 7.90, 40.40, -0.06, -0.27, 0.99, 250199372, 1215384867, 48080, 287150
9.34, 91.51, -18.22, -14.50, 5.52, 32.75, -0.05, -0.30, 0.95, 250199372, 1215384867, 48080, 287156
9.34, 91.51, -18.22, -12.83, 4.45, 27.67, -0.05, -0.32, 0.93, 250199372, 1215384867, 48080, 287162
3.77, 92.17, -14.10, -10.96, 3.66, 22.36, -0.07, -0.32, 0.93, 250199372, 1215384867, 48080, 287168
3.77, 92.17, -14.10, -8.86, 2.77, 17.19, -0.09, -0.32, 0.93, 250199372, 1215384867, 48080, 287174
3.77, 92.17, -14.10, -5.94, 1.81, 12.35, -0.09, -0.31, 0.91, 250199372, 1215384867, 48080, 287180
3.77, 92.17, -14.10, 3.57, 0.46, 3.04, -0.06, -0.30, 0.88, 250199372, 1215384867, 48080, 287186
3.77, 92.17, -14.10, 9.48, 0.11, -2.04, -0.05, -0.29, 0.88, 250199372, 1215384867, 48080, 287192
3.77, 92.17, -14.10, 15.02, -0.54, -7.37, -0.05, -0.27, 0.89, 250199372, 1215384867, 48080, 287198
3.77, 92.17, -14.10, 18.75, -1.66, -12.37, -0.05, -0.26, 0.90, 250199372, 1215384867, 48080, 287204
3.77, 92.17, -14.10, 20.55, -3.34, -16.66, -0.06, -0.24, 0.89, 250199372, 1215384867, 48080, 287210
3.77, 92.17, -14.10, 20.10, -6.55, -22.89, -0.05, -0.22, 0.85, 250199372, 1215384867, 48080, 287216
3.77, 92.17, -14.10, 18.69, -7.24, -25.09, -0.05, -0.22, 0.82, 250199372, 1215384867, 48080, 287222
3.77, 92.17, -14.10, 16.51, -7.33, -26.76, -0.05, -0.21, 0.81, 250199372, 1215384867, 48080, 287228
3.77, 92.17, -14.10, 13.62, -6.71, -27.89, -0.06, -0.20, 0.79, 250199372, 1215384867, 48080, 287234
3.77, 92.17, -14.10, 11.12, -5.48, -28.73, -0.06, -0.18, 0.78, 250199372, 1215384867, 48080, 287240
3.77, 92.17, -14.10, 9.12, -2.46, -30.37, -0.03, -0.12, 0.77, 250199372, 1215384867, 48080, 287246
3.77, 92.17, -14.10, 11.61, -1.14, -31.36, -0.01, -0.09, 0.78, 250199372, 1215384867, 48080, 287252
3.77, 92.17, -14.10, 16.04, 0.50, -31.50, -0.00, -0.05, 0.80, 250199372, 1215384867, 48080, 287258
